model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_LSTM_layers,units_first,activation,kernel_initializer,forget_bias,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
buy_trials_LSTM,129,18.064712524414062,0.9950390458106995,0.9949414134025574,1.4752666304111481,1,32,gelu,glorot_normal,True,0.2,0.2,1,32,he_normal,0.5,0.01,1.0,0.9
buy_trials_LSTM,130,37.191776275634766,0.9950390458106995,0.9949023723602295,1.4578472695350646,3,32,gelu,he_normal,True,0.2,0.45,1,128,zeros,0.1,0.01,1.0,0.9
buy_trials_LSTM,131,42.7119255065918,0.9950390458106995,0.9949609637260437,1.4523271203041077,3,32,relu,he_normal,False,0.45,0.45,2,128,zeros,0.1,0.01,1.0,0.9
buy_trials_LSTM,132,25.205495834350586,0.9950390458106995,0.994921863079071,1.4698335499763489,1,32,relu,glorot_normal,False,0.2,0.45,1,96,zeros,0.1,0.0021963518670938295,1.0,0.1
buy_trials_LSTM,133,15.15025520324707,0.9950390458106995,0.9950390458106995,1.4798887906074525,1,32,relu,glorot_normal,False,0.2,0.2,1,128,he_normal,0.2,0.01,3.0,0.1
buy_trials_LSTM,134,27.482526779174805,0.9950390458106995,0.994824230670929,1.4675565190315247,3,32,gelu,glorot_normal,True,0.45,0.2,1,32,he_normal,0.30000000000000004,0.01,3.0,0.9
buy_trials_LSTM,135,29.664113998413086,0.9950390458106995,0.9950000047683716,1.4653749318122864,3,32,relu,glorot_normal,True,0.2,0.2,1,128,he_normal,0.1,0.01,1.0,0.9
buy_trials_LSTM,136,21.516881942749023,0.9950390458106995,0.9949804544448853,1.4735221638679505,2,32,relu,he_normal,False,0.2,0.45,1,32,he_normal,0.30000000000000004,0.01,3.0,0.1
buy_trials_LSTM,137,39.57571029663086,0.9950390458106995,0.9949609637260437,1.4554633355140687,3,32,gelu,glorot_normal,True,0.45,0.2,2,128,zeros,0.1,0.01,3.0,0.9
buy_trials_LSTM,138,836.9684448242188,0.9950390458106995,0.9948437213897705,0.6580706009864807,3,32,relu,glorot_normal,True,0.45,0.2,2,128,zeros,0.5,0.00026433542714515755,1.0,0.9
buy_trials_LSTM,139,31.18557357788086,0.9950390458106995,0.9949414134025574,1.4638534722328187,3,32,relu,glorot_normal,True,0.2,0.45,2,128,zeros,0.1,0.01,1.0,0.2
buy_trials_LSTM,140,28.31702423095703,0.9950390458106995,0.994824230670929,1.4667220215797425,3,32,relu,glorot_normal,False,0.45,0.25,2,128,zeros,0.1,0.01,1.0,0.1
buy_trials_LSTM,141,17.067392349243164,0.9950390458106995,0.9950781464576721,1.4779716534614562,1,32,relu,he_normal,False,0.45,0.45,1,128,he_normal,0.5,0.01,3.0,0.9
buy_trials_LSTM,142,19.5251522064209,0.9950390458106995,0.9950976371765137,1.4755138936042786,1,32,relu,glorot_normal,False,0.45,0.2,2,128,he_normal,0.5,0.01,1.5,0.1
buy_trials_LSTM,143,29.45508575439453,0.9950390458106995,0.9948437213897705,1.465583960056305,3,32,relu,glorot_normal,True,0.45,0.2,1,32,he_normal,0.5,0.01,1.0,0.1
buy_trials_LSTM,144,20.01737403869629,0.9950390458106995,0.9950781464576721,1.4750216717720033,1,32,relu,glorot_normal,False,0.2,0.45,1,128,he_normal,0.5,0.004793836298430319,1.0,0.9
buy_trials_LSTM,145,20.934803009033203,0.9950390458106995,0.9949804544448853,1.4805361204147338,1,32,gelu,glorot_normal,False,0.45,0.45,1,128,zeros,0.5,0.01,1.0,0.9
buy_trials_LSTM,146,33.742820739746094,0.9950390458106995,0.9950585961341858,1.4612962250709534,3,32,gelu,he_normal,False,0.2,0.2,2,32,he_normal,0.2,0.01,1.0,0.1
buy_trials_LSTM,147,36.91511535644531,0.9950390458106995,0.9950000047683716,1.4581239304542541,3,32,gelu,he_normal,True,0.2,0.45,1,128,he_normal,0.5,0.01,1.0,0.9
buy_trials_LSTM,148,28.735204696655273,0.9950390458106995,0.9948828220367432,1.4421752848625182,1,32,gelu,he_normal,False,0.2,0.2,2,128,he_normal,0.5,0.01,3.0,0.4
buy_trials_LSTM,149,25.188186645507812,0.9950390458106995,0.9949609637260437,1.4698508591651918,3,32,relu,glorot_normal,False,0.45,0.45,2,32,zeros,0.5,0.01,1.0,0.1
