model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_GRU_layers,units_first,activation,kernel_initializer,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
buy_trials_GRU,135,40.99257278442383,0.9950390458106995,0.994921863079071,1.4540464730262757,1,32,relu,glorot_normal,0.1,0.4,1,32,zeros,0.1,0.0001,3.0,0.1
buy_trials_GRU,136,33.18241500854492,0.9950390458106995,0.9948632717132568,1.4618566308021546,3,32,relu,glorot_normal,0.1,0.1,2,32,he_normal,0.5,0.01,1.0,0.9
buy_trials_GRU,137,150.4046630859375,0.9950390458106995,0.7160351276397705,1.344634382724762,3,32,relu,glorot_normal,0.4,0.1,2,32,he_normal,0.5,0.0001,3.0,0.9
buy_trials_GRU,138,80.591796875,0.9950390458106995,0.9948828220367432,1.4144472489356994,1,128,relu,glorot_normal,0.1,0.1,2,128,he_normal,0.5,0.01,3.0,0.9
buy_trials_GRU,139,35.71399688720703,0.9950390458106995,0.9951171875,1.4593250489234924,3,32,relu,glorot_normal,0.4,0.1,2,32,he_normal,0.5,0.01,1.0,0.1
buy_trials_GRU,140,27.913461685180664,0.9950390458106995,0.9950195550918579,1.4671255841255189,3,32,relu,glorot_normal,0.4,0.4,1,32,he_normal,0.1,0.01,1.0,0.9
buy_trials_GRU,141,425.8094482421875,0.004960937425494194,0.34449219703674316,0.07915148918330667,3,32,relu,glorot_normal,0.1,0.1,2,32,he_normal,0.30000000000000004,0.0001,3.0,0.1
buy_trials_GRU,142,12.789258003234863,0.9950390458106995,0.9950781464576721,1.4822497878074645,1,32,relu,glorot_normal,0.4,0.4,1,32,zeros,0.1,0.01,1.0,0.9
buy_trials_GRU,143,82.36579895019531,0.9950390458106995,0.9859765768051147,1.412673246860504,3,32,relu,glorot_normal,0.4,0.4,1,32,he_normal,0.1,0.0001,3.0,0.1
buy_trials_GRU,144,1018.5371704101562,0.9950390458106995,0.9949804544448853,0.5096836619377136,1,32,tanh,glorot_normal,0.1,0.1,2,128,zeros,0.4,0.01,2.0,0.9
buy_trials_GRU,145,102.59680938720703,0.9950390458106995,0.99462890625,1.388606290102005,1,32,relu,he_normal,0.1,0.1,1,128,he_normal,0.1,0.00018441378448444916,1.0,0.9
buy_trials_GRU,146,72.23152923583984,0.004960937425494194,0.4429687559604645,0.423820480749011,1,32,relu,he_normal,0.15000000000000002,0.1,2,64,he_normal,0.30000000000000004,0.00043248025868934453,3.0,0.9
buy_trials_GRU,147,101.19524383544922,0.004960937425494194,0.11337890475988388,0.403765693590045,3,32,relu,glorot_normal,0.4,0.1,1,128,zeros,0.1,0.0001,1.0,0.1
buy_trials_GRU,148,115.97953033447266,0.9950390458106995,0.9773828387260437,1.3790595154762268,3,32,relu,glorot_normal,0.4,0.1,2,128,zeros,0.1,0.0001,3.0,0.1
buy_trials_GRU,149,110.91104125976562,0.9950390458106995,0.9950390458106995,1.3841280045509339,1,128,relu,he_normal,0.2,0.1,1,128,he_normal,0.1,0.0025341658294471487,1.0,0.1
