model_type,timeframe,architecture,trial_id,composite_score,val_accuracy,val_auc,val_loss,accuracy,hp_num_conv1d_layers,hp_filters,hp_kernel_size,hp_padding,hp_activation,hp_kernel_initializer,hp_add_pooling_0,hp_pool_size,hp_strides,hp_num_dense_layers,hp_units,hp_bias_initializer,hp_dropout_rate,hp_learning_rate,hp_focal_gamma,hp_focal_alpha,hp_add_pooling_1,hp_add_pooling_2,hp_num_conv_layers,hp_num_lstm_layers,hp_units_first,hp_forget_bias,hp_dropout,hp_recurrent_dropout,hp_num_GRU_layers,hp_num_LSTM_layers
sell_signal,,Conv1D_LSTM,146,-25.936205446720123,0.9946874976158142,0.5,274.3089294433594,0.9950390458106995,,128.0,7.0,same,relu,he_normal,,2.0,2.0,2,128,glorot_normal,0.1,0.0029875863823732693,3.0,0.1,,,3.0,3.0,128.0,False,0.2,0.45,,
sell_signal,,Conv1D_LSTM,147,-10.781868898868561,0.9946874976158142,0.5,122.76556396484375,0.8341015577316284,,128.0,3.0,same,relu,glorot_normal,,3.0,2.0,1,32,he_normal,0.4,0.00010085097162925108,1.0,0.9,,,2.0,3.0,64.0,True,0.2,0.45,,
sell_signal,,Conv1D_LSTM,148,-0.9227511644363404,0.9946874976158142,0.5073627829551697,24.248014450073242,0.9950781464576721,,96.0,7.0,same,gelu,glorot_normal,,2.0,1.0,2,32,zeros,0.1,0.004597067963584693,1.5,0.2,,,3.0,1.0,32.0,False,0.2,0.2,,
sell_signal,,Conv1D_LSTM,149,-4.119741261005402,0.9946874976158142,0.5001571178436279,56.14585876464844,0.9950390458106995,,128.0,3.0,valid,gelu,glorot_normal,,3.0,1.0,2,128,he_normal,0.1,0.001990579570146214,1.5,0.1,,,3.0,1.0,64.0,True,0.45,0.2,,
sell_signal,,GRU,000,-354.7683984398842,0.9946874976158142,0.5,3562.630859375,0.9951953291893005,,,,,gelu,glorot_normal,,,,2,32,glorot_normal,0.2,0.00905127409782462,2.5,0.9,,,,,32.0,,0.4,0.2,2.0,
sell_signal,,GRU,001,-41.451744365692136,0.9946874976158142,0.5002356171607971,429.4666748046875,0.8710156083106995,,,,,relu,he_normal,,,,1,128,glorot_normal,0.30000000000000004,0.0006752863927347823,1.0,0.1,,,,,128.0,,0.15000000000000002,0.2,1.0,
sell_signal,,GRU,002,-1353.0041396021843,0.9946874976158142,0.5001963376998901,13544.990234375,0.9952734112739563,,,,,tanh,glorot_normal,,,,2,64,glorot_normal,0.4,0.004255555813913329,1.0,0.30000000000000004,,,,,96.0,,0.1,0.15000000000000002,3.0,
sell_signal,,GRU,003,-813.645346236229,0.9946874976158142,0.5018607974052429,8151.4189453125,0.7489062547683716,,,,,gelu,he_normal,,,,1,64,zeros,0.2,0.00014690651027379393,2.0,0.9,,,,,32.0,,0.15000000000000002,0.35,2.0,
sell_signal,,GRU,004,-801.6040104925632,0.9946874976158142,0.4659992754459381,8030.64697265625,0.9952734112739563,,,,,gelu,glorot_normal,,,,1,96,zeros,0.5,0.008316141310476274,3.0,0.7000000000000001,,,,,128.0,,0.2,0.2,2.0,
sell_signal,,GRU,005,-22.25731015438214,0.0053125000558793545,0.48378390073776245,227.4640655517578,0.03121093660593033,,,,,relu,he_normal,,,,1,32,he_normal,0.5,0.0003021384939866327,2.5,0.9,,,,,32.0,,0.35,0.25,1.0,
sell_signal,,GRU,006,-641.7176151394845,0.9946874976158142,0.5003926753997803,6432.126953125,0.9461718797683716,,,,,gelu,glorot_normal,,,,2,32,he_normal,0.30000000000000004,0.0010953574938066576,1.5,0.4,,,,,32.0,,0.4,0.4,2.0,
sell_signal,,GRU,007,-570.6833728253841,0.9946874976158142,0.4860021770000458,5721.640625,0.9951953291893005,,,,,tanh,he_normal,,,,1,128,glorot_normal,0.30000000000000004,0.0064974404904634625,2.0,0.8,,,,,64.0,,0.1,0.15000000000000002,2.0,
sell_signal,,GRU,008,-525.7500238656997,0.9946874976158142,0.4851226210594177,5272.29833984375,0.9586328268051147,,,,,gelu,glorot_normal,,,,2,128,zeros,0.30000000000000004,0.0009452767099282696,2.5,0.7000000000000001,,,,,96.0,,0.35,0.30000000000000004,1.0,
sell_signal,,GRU,009,-850.9975564026274,0.0053125000558793545,0.48277562856674194,8514.8564453125,0.17804688215255737,,,,,gelu,glorot_normal,,,,1,32,zeros,0.4,0.0003243806953412315,2.5,0.8,,,,,32.0,,0.25,0.1,2.0,
sell_signal,,GRU,010,-1802.0021291732787,0.9922656416893005,0.47669893503189087,18034.7109375,0.7882421612739563,,,,,tanh,glorot_normal,,,,2,128,zeros,0.30000000000000004,0.0008019212661756024,1.0,0.30000000000000004,,,,,64.0,,0.1,0.4,2.0,
sell_signal,,GRU,011,-1018.8213281273842,0.9946874976158142,0.5,10203.16015625,0.9936718940734863,,,,,gelu,he_normal,,,,2,64,glorot_normal,0.5,0.0015525209418522444,2.5,0.5,,,,,64.0,,0.25,0.1,3.0,
sell_signal,,GRU,012,-32.273936862964185,0.0053906249813735485,0.5087828636169434,327.881103515625,0.3084765672683716,,,,,relu,glorot_normal,,,,1,64,zeros,0.30000000000000004,0.00036151371126048177,2.0,0.4,,,,,64.0,,0.35,0.1,1.0,
sell_signal,,GRU,013,-245.0917382836342,0.9946874976158142,0.5,2465.8642578125,0.7277734279632568,,,,,relu,he_normal,,,,2,64,he_normal,0.4,0.00030969640670569564,2.5,0.30000000000000004,,,,,64.0,,0.1,0.4,2.0,
sell_signal,,GRU,014,-629.87017557621,0.9936718940734863,0.4912794828414917,6313.55126953125,0.6085546612739563,,,,,gelu,glorot_normal,,,,2,128,zeros,0.4,0.0004827322539144281,1.5,0.7000000000000001,,,,,96.0,,0.4,0.25,1.0,
sell_signal,,GRU,015,-200.83934570550917,0.9946874976158142,0.5,2023.34033203125,0.9949609637260437,,,,,relu,he_normal,,,,2,128,zeros,0.5,0.0008251039755551379,3.0,0.30000000000000004,,,,,128.0,,0.30000000000000004,0.2,2.0,
sell_signal,,GRU,016,-3665.867524790764,0.9946874976158142,0.5081002116203308,36673.703125,0.9821093678474426,,,,,tanh,he_normal,,,,1,64,glorot_normal,0.1,0.00026384087338560336,2.0,0.30000000000000004,,,,,64.0,,0.2,0.1,2.0,
sell_signal,,GRU,017,-7545.061622931901,0.0053125000558793545,0.5158770680427551,75455.828125,0.32847654819488525,,,,,tanh,he_normal,,,,1,128,glorot_normal,0.5,0.0002421696251742364,1.0,0.7000000000000001,,,,,96.0,,0.15000000000000002,0.35,3.0,
sell_signal,,GRU,018,-2003.4041672348976,0.5692968964576721,0.5050514936447144,20044.78515625,0.5209765434265137,,,,,tanh,glorot_normal,,,,2,96,zeros,0.30000000000000004,0.0009629861008872285,2.0,0.9,,,,,128.0,,0.2,0.1,2.0,
sell_signal,,GRU,019,-1955.8243749999442,0.0053125000558793545,0.5,19563.296875,0.056328125298023224,,,,,gelu,he_normal,,,,2,32,glorot_normal,0.2,0.0005347601471523541,2.0,0.4,,,,,96.0,,0.25,0.15000000000000002,3.0,
sell_signal,,GRU,020,-50.06462036371231,0.9946874976158142,0.5,515.5930786132812,0.9794140458106995,,,,,relu,glorot_normal,,,,1,32,glorot_normal,0.5,0.001998823411028348,2.0,0.2,,,,,32.0,,0.25,0.30000000000000004,3.0,
sell_signal,,GRU,021,-533.4617950260639,0.9946874976158142,0.4772088825702667,5349.3369140625,0.9897265434265137,,,,,gelu,he_normal,,,,1,128,he_normal,0.30000000000000004,0.0012633033032926032,1.0,0.8,,,,,32.0,,0.15000000000000002,0.25,2.0,
sell_signal,,GRU,022,-6544.482271558047,0.9946874976158142,0.49218156933784485,65459.69140625,0.7301952838897705,,,,,tanh,he_normal,,,,2,32,zeros,0.2,0.00016560330324823594,1.0,0.4,,,,,128.0,,0.15000000000000002,0.25,2.0,
sell_signal,,GRU,023,-2.288545000553131,0.9946874976158142,0.5,37.83232498168945,0.9954296946525574,,,,,relu,glorot_normal,,,,1,128,glorot_normal,0.5,0.005198673201549641,3.0,0.1,,,,,32.0,,0.35,0.25,2.0,
sell_signal,,GRU,024,-107.65761024355888,0.9946874976158142,0.4775484502315521,1091.2984619140625,0.9948437213897705,,,,,gelu,glorot_normal,,,,2,128,he_normal,0.4,0.0036990629351355588,2.5,0.1,,,,,32.0,,0.35,0.1,1.0,
sell_signal,,GRU,025,-2949.179418182373,0.905468761920929,0.48483961820602417,29505.697265625,0.6807031035423279,,,,,tanh,glorot_normal,,,,1,64,zeros,0.4,0.00030290765989813667,1.0,0.1,,,,,128.0,,0.2,0.1,1.0,
sell_signal,,GRU,026,-275.44962402582166,0.9946874976158142,0.5,2769.443115234375,0.8115624785423279,,,,,relu,he_normal,,,,2,64,he_normal,0.4,0.0013638404825740366,2.0,0.6,,,,,64.0,,0.30000000000000004,0.4,3.0,
sell_signal,,GRU,027,-2629.0615963697433,0.13249999284744263,0.5406692624092102,26297.34765625,0.369140625,,,,,gelu,glorot_normal,,,,1,64,glorot_normal,0.5,0.00031570701500918154,1.0,0.1,,,,,128.0,,0.1,0.4,2.0,
sell_signal,,GRU,028,-3909.462094962597,0.6839062571525574,0.5200144052505493,39106.66015625,0.5714452862739563,,,,,tanh,he_normal,,,,1,128,glorot_normal,0.4,0.00032149734827404113,3.0,0.30000000000000004,,,,,96.0,,0.15000000000000002,0.15000000000000002,2.0,
sell_signal,,GRU,029,-539.3389972209931,0.9946874976158142,0.4962957501411438,5408.2998046875,0.9397265911102295,,,,,gelu,glorot_normal,,,,1,32,zeros,0.2,0.0015453316687064683,1.5,0.9,,,,,32.0,,0.2,0.25,2.0,
sell_signal,,GRU,030,-650.1727216959,0.9946874976158142,0.4613017439842224,6516.287109375,0.9925781488418579,,,,,gelu,he_normal,,,,1,64,zeros,0.1,0.0005405245899425882,2.5,0.30000000000000004,,,,,32.0,,0.2,0.25,2.0,
sell_signal,,GRU,031,-795.9067913353443,0.9946874976158142,0.4700055420398712,7973.71484375,0.9951171875,,,,,gelu,glorot_normal,,,,1,64,zeros,0.2,0.006492690297457527,2.5,0.7000000000000001,,,,,128.0,,0.15000000000000002,0.1,2.0,
sell_signal,,GRU,032,-7.345221865177155,0.9946874976158142,0.5,88.39909362792969,0.9946093559265137,,,,,relu,he_normal,,,,1,32,he_normal,0.2,0.009803686089744015,1.5,0.1,,,,,128.0,,0.30000000000000004,0.15000000000000002,1.0,
sell_signal,,GRU,033,-1381.3300195336342,0.9946874976158142,0.5,13828.2470703125,0.9950000047683716,,,,,gelu,glorot_normal,,,,2,128,he_normal,0.2,0.002269730362400285,2.0,0.5,,,,,128.0,,0.4,0.25,3.0,
sell_signal,,GRU,034,-52.04981933832168,0.9946874976158142,0.5,535.445068359375,0.9951953291893005,,,,,relu,he_normal,,,,2,64,he_normal,0.5,0.0017940757181116695,2.5,0.7000000000000001,,,,,32.0,,0.1,0.4,2.0,
sell_signal,,GRU,035,-12.214580690860748,0.9946874976158142,0.5,137.09268188476562,0.4751562476158142,,,,,relu,he_normal,,,,1,64,zeros,0.4,0.0009211376149271358,2.0,0.7000000000000001,,,,,64.0,,0.30000000000000004,0.25,1.0,
sell_signal,,GRU,036,-37.43075805902481,0.9946874976158142,0.5,389.25445556640625,0.9952734112739563,,,,,relu,glorot_normal,,,,2,128,he_normal,0.4,0.00922049314969164,1.0,0.1,,,,,32.0,,0.2,0.15000000000000002,3.0,
sell_signal,,GRU,037,-2684.252604550123,0.5885937213897705,0.49708297848701477,26853.3828125,0.5980468988418579,,,,,tanh,he_normal,,,,2,128,he_normal,0.2,0.0005691214031067918,2.0,0.2,,,,,32.0,,0.4,0.35,3.0,
sell_signal,,GRU,038,-141.7141748070717,0.9946874976158142,0.5,1432.088623046875,0.986523449420929,,,,,relu,glorot_normal,,,,1,128,glorot_normal,0.2,0.00010674541740374034,1.0,0.9,,,,,96.0,,0.30000000000000004,0.2,3.0,
sell_signal,,GRU,039,-1.8477315545082091,0.9946874976158142,0.5,33.424190521240234,0.9947656393051147,,,,,relu,he_normal,,,,1,128,glorot_normal,0.1,0.00858174562522498,2.0,0.7000000000000001,,,,,32.0,,0.1,0.2,1.0,
sell_signal,,GRU,040,-4.283567202091217,0.9946874976158142,0.5,57.78254699707031,0.9951953291893005,,,,,relu,glorot_normal,,,,1,128,he_normal,0.30000000000000004,0.004310782219149909,1.0,0.8,,,,,64.0,,0.2,0.1,1.0,
sell_signal,,GRU,041,-3.6697064995765682,0.9946874976158142,0.5,51.64393997192383,0.9952734112739563,,,,,relu,glorot_normal,,,,2,96,zeros,0.4,0.01,2.0,0.1,,,,,64.0,,0.15000000000000002,0.25,1.0,
sell_signal,,GRU,042,-24.382343139592557,0.0053125000558793545,0.5,248.87655639648438,0.005625000223517418,,,,,relu,glorot_normal,,,,1,96,glorot_normal,0.1,0.0002643928820072721,3.0,0.9,,,,,32.0,,0.25,0.30000000000000004,3.0,
sell_signal,,GRU,043,-21.44638192653656,0.9946874976158142,0.500039279460907,229.4110870361328,0.9928515553474426,,,,,relu,glorot_normal,,,,1,128,zeros,0.1,0.00014035526911769747,1.0,0.9,,,,,32.0,,0.4,0.25,1.0,
sell_signal,,GRU,044,-124.68651367425919,0.9946874976158142,0.5,1261.81201171875,0.9948828220367432,,,,,relu,he_normal,,,,2,32,he_normal,0.2,0.01,3.0,0.2,,,,,32.0,,0.1,0.2,3.0,
sell_signal,,GRU,045,-3.215303575992584,0.9946874976158142,0.5,47.099910736083984,0.9948437213897705,,,,,relu,he_normal,,,,1,32,zeros,0.2,0.0013899387604023798,3.0,0.2,,,,,32.0,,0.30000000000000004,0.4,1.0,
sell_signal,,GRU,046,-102.87989746332168,0.9946874976158142,0.5,1043.745849609375,0.9948437213897705,,,,,relu,he_normal,,,,2,128,zeros,0.2,0.002746740434472299,2.0,0.9,,,,,32.0,,0.25,0.1,3.0,
sell_signal,,GRU,047,-7.219211733341217,0.9946874976158142,0.5,87.13899230957031,0.9956250190734863,,,,,relu,glorot_normal,,,,1,128,zeros,0.30000000000000004,0.01,1.0,0.1,,,,,128.0,,0.4,0.15000000000000002,1.0,
sell_signal,,GRU,048,-1.1650912880897524,0.9946874976158142,0.5,26.597787857055664,0.9946874976158142,,,,,relu,he_normal,,,,1,96,he_normal,0.5,0.01,1.0,0.1,,,,,32.0,,0.2,0.25,1.0,
sell_signal,,GRU,049,-12.616061425209045,0.9946874976158142,0.4997643828392029,141.10513305664062,0.9949609637260437,,,,,relu,glorot_normal,,,,1,128,he_normal,0.1,0.0004924390785329064,1.0,0.1,,,,,32.0,,0.15000000000000002,0.4,1.0,
sell_signal,,GRU,050,-10.048955690860748,0.9946874976158142,0.5,115.43643188476562,0.9950000047683716,,,,,relu,glorot_normal,,,,2,32,he_normal,0.5,0.00529305299279138,3.0,0.1,,,,,128.0,,0.4,0.25,1.0,
sell_signal,,GRU,051,-26.036458441615103,0.18031249940395355,0.4992538392543793,267.1602478027344,0.4005078077316284,,,,,relu,glorot_normal,,,,2,96,zeros,0.5,0.00010496186717096706,3.0,0.4,,,,,32.0,,0.4,0.30000000000000004,1.0,
sell_signal,,GRU,052,-4.337602388858795,0.9946874976158142,0.5,58.322898864746094,0.9953906536102295,,,,,relu,he_normal,,,,2,128,glorot_normal,0.5,0.01,3.0,0.9,,,,,64.0,,0.4,0.1,1.0,
sell_signal,,GRU,053,-10.886251986026764,0.9946874976158142,0.5,123.80939483642578,0.9951562285423279,,,,,relu,he_normal,,,,2,128,he_normal,0.4,0.01,1.5,0.1,,,,,128.0,,0.1,0.1,1.0,
sell_signal,,GRU,054,-82.55400024652481,0.9946874976158142,0.5,840.4868774414062,0.9951171875,,,,,relu,he_normal,,,,1,32,he_normal,0.1,0.01,1.5,0.9,,,,,32.0,,0.25,0.1,3.0,
sell_signal,,GRU,055,-39.47908830279484,0.0053125000558793545,0.49016889929771423,399.7456970214844,0.2150000035762787,,,,,relu,glorot_normal,,,,2,128,he_normal,0.2,0.0001,2.0,0.9,,,,,32.0,,0.15000000000000002,0.25,1.0,
sell_signal,,GRU,056,-125.09972168207169,0.9946874976158142,0.5,1265.944091796875,0.9952343702316284,,,,,relu,glorot_normal,,,,2,32,zeros,0.5,0.00470725764791288,3.0,0.1,,,,,32.0,,0.4,0.1,3.0,
sell_signal,,GRU,057,-284.0945947289467,0.9946874976158142,0.5,2855.892822265625,0.9833984375,,,,,relu,he_normal,,,,1,32,zeros,0.1,0.0003173123972570982,3.0,0.9,,,,,32.0,,0.4,0.25,3.0,
sell_signal,,GRU,058,-12.381849062442779,0.9946874976158142,0.5,138.76536560058594,0.9953906536102295,,,,,relu,glorot_normal,,,,2,96,zeros,0.1,0.0006839206222051798,3.0,0.1,,,,,32.0,,0.1,0.4,3.0,
sell_signal,,GRU,059,-64.45919433832168,0.9946874976158142,0.5,659.538818359375,0.9950781464576721,,,,,relu,glorot_normal,,,,2,96,he_normal,0.1,0.0094268509597577,1.0,0.9,,,,,32.0,,0.1,0.4,3.0,
sell_signal,,GRU,060,-2.6150487542152403,0.9946874976158142,0.5,41.09736251831055,0.9950390458106995,,,,,relu,glorot_normal,,,,1,128,zeros,0.1,0.00604621430709393,1.0,0.1,,,,,32.0,,0.1,0.1,3.0,
sell_signal,,GRU,061,-17.36734136343002,0.9946874976158142,0.5069042444229126,188.6893310546875,0.9878515601158142,,,,,relu,he_normal,,,,1,32,he_normal,0.1,0.00023346973595235625,3.0,0.9,,,,,32.0,,0.1,0.4,1.0,
sell_signal,,GRU,062,-91.84441162347794,0.9946874976158142,0.5,933.3909912109375,0.828125,,,,,relu,glorot_normal,,,,1,128,he_normal,0.1,0.0001,1.0,0.9,,,,,32.0,,0.4,0.1,3.0,
sell_signal,,GRU,063,-42.70373169183731,0.9946874976158142,0.5,441.98419189453125,0.9950781464576721,,,,,relu,glorot_normal,,,,2,128,zeros,0.5,0.0007115102366682777,3.0,0.1,,,,,128.0,,0.4,0.1,1.0,
sell_signal,,GRU,064,-9.347916021291166,0.0053125000558793545,0.5097277164459229,98.62956237792969,0.2957812547683716,,,,,relu,glorot_normal,,,,2,32,he_normal,0.5,0.0008824746216451319,3.0,0.1,,,,,32.0,,0.1,0.4,1.0,
sell_signal,,GRU,065,-8.633477175235749,0.9946874976158142,0.5,101.28164672851562,0.9948828220367432,,,,,relu,he_normal,,,,1,128,he_normal,0.1,0.01,1.0,0.1,,,,,128.0,,0.15000000000000002,0.4,1.0,
sell_signal,,GRU,066,-48.35488220453262,0.9946874976158142,0.5,498.4956970214844,0.9949609637260437,,,,,relu,glorot_normal,,,,2,32,he_normal,0.5,0.01,1.5,0.9,,,,,32.0,,0.1,0.1,3.0,
sell_signal,,GRU,067,-1.3210483193397522,0.9946874976158142,0.5,28.157358169555664,0.9949609637260437,,,,,relu,glorot_normal,,,,2,128,zeros,0.5,0.01,1.0,0.9,,,,,32.0,,0.4,0.4,1.0,
sell_signal,,GRU,068,-1.9593839287757873,0.9946874976158142,0.5,34.540714263916016,0.9951171875,,,,,relu,he_normal,,,,2,128,zeros,0.5,0.01,3.0,0.1,,,,,32.0,,0.4,0.4,1.0,
sell_signal,,GRU,069,-28.320027816295624,0.9946874976158142,0.507165789604187,298.21881103515625,0.9843359589576721,,,,,relu,glorot_normal,,,,1,128,zeros,0.1,0.0001,2.5,0.9,,,,,32.0,,0.1,0.4,1.0,
sell_signal,,GRU,070,-1.0514489769935609,0.9946874976158142,0.5,25.46136474609375,0.9953515529632568,,,,,relu,glorot_normal,,,,1,32,he_normal,0.5,0.01,3.0,0.9,,,,,32.0,,0.4,0.4,1.0,
sell_signal,,GRU,071,-104.49026243686676,0.9944531321525574,0.4983898997306824,1059.8310546875,0.5867968797683716,,,,,relu,glorot_normal,,,,1,128,he_normal,0.1,0.00011941298999315852,1.0,0.1,,,,,128.0,,0.4,0.1,1.0,
sell_signal,,GRU,072,-1.728455889225006,0.9946874976158142,0.5,32.2314338684082,0.994921863079071,,,,,relu,he_normal,,,,1,128,he_normal,0.1,0.002670274333211895,1.0,0.9,,,,,32.0,,0.4,0.4,1.0,
sell_signal,,GRU,073,-27.90133793950081,0.9946874976158142,0.4946117699146271,293.9063720703125,0.8466796875,,,,,relu,glorot_normal,,,,2,128,he_normal,0.5,0.00011368319756463494,1.0,0.1,,,,,32.0,,0.4,0.1,1.0,
sell_signal,,GRU,074,-144.8491845726967,0.9946874976158142,0.5,1463.438720703125,0.995312511920929,,,,,relu,he_normal,,,,1,32,zeros,0.1,0.01,3.0,0.9,,,,,32.0,,0.1,0.4,3.0,
sell_signal,,GRU,075,-75.48369364142418,0.992968738079071,0.4876503646373749,769.6431274414062,0.4906249940395355,,,,,relu,glorot_normal,,,,1,128,zeros,0.1,0.00029704123553243536,2.5,0.1,,,,,128.0,,0.4,0.4,1.0,
sell_signal,,GRU,076,-9.110226595401764,0.9946874976158142,0.5,106.04914093017578,0.9953906536102295,,,,,relu,glorot_normal,,,,2,128,zeros,0.1,0.0006775434333160217,1.0,0.1,,,,,32.0,,0.4,0.4,1.0,
sell_signal,,GRU,077,-10.776189577579498,0.9946874976158142,0.5,122.70877075195312,0.995312511920929,,,,,relu,glorot_normal,,,,1,128,he_normal,0.1,0.0031166461197865455,1.0,0.1,,,,,128.0,,0.1,0.1,1.0,
sell_signal,,GRU,078,-109.3251070022583,0.9946874976158142,0.512456476688385,1108.322509765625,0.9891015887260437,,,,,relu,glorot_normal,,,,1,128,he_normal,0.1,0.0001,1.0,0.9,,,,,128.0,,0.4,0.4,1.0,
sell_signal,,GRU,079,-10.204174196720123,0.9946874976158142,0.5,116.98861694335938,0.9953906536102295,,,,,relu,glorot_normal,,,,2,128,he_normal,0.5,0.01,3.0,0.1,,,,,128.0,,0.15000000000000002,0.4,1.0,
sell_signal,,GRU,080,-1.2743310570716857,0.9946874976158142,0.5,27.690185546875,0.9953515529632568,,,,,relu,glorot_normal,,,,2,32,he_normal,0.5,0.01,1.0,0.1,,,,,32.0,,0.4,0.1,1.0,
sell_signal,,GRU,081,-31.762175953388216,0.9946874976158142,0.5014922618865967,332.58355712890625,0.6988672018051147,,,,,relu,he_normal,,,,2,128,zeros,0.1,0.00010000000000000005,3.0,0.9,,,,,32.0,,0.4,0.4,1.0,
sell_signal,,GRU,082,-99.38493599295616,0.9946874976158142,0.4964263141155243,1008.760498046875,0.8809375166893005,,,,,relu,glorot_normal,,,,1,128,zeros,0.1,0.0001,3.0,0.9,,,,,128.0,,0.4,0.1,1.0,
sell_signal,,GRU,083,-8.697702181339263,0.9946874976158142,0.5,101.92389678955078,0.9950000047683716,,,,,relu,he_normal,,,,1,128,zeros,0.1,0.01,3.0,0.1,,,,,128.0,,0.4,0.1,1.0,
sell_signal,,GRU,084,-26.83540940284729,0.9946874976158142,0.5009425282478333,283.3103942871094,0.5774999856948853,,,,,relu,glorot_normal,,,,2,32,he_normal,0.5,0.0001,3.0,0.9,,,,,32.0,,0.4,0.1,1.0,
sell_signal,,GRU,085,-22.3940494322218,0.0053125000558793545,0.5142946839332581,229.13656616210938,0.527539074420929,,,,,relu,glorot_normal,,,,2,128,he_normal,0.5,0.0004413658351326752,3.0,0.9,,,,,32.0,,0.4,0.4,1.0,
sell_signal,,GRU,086,-25.611308920383454,0.9944531321525574,0.5159695148468018,271.2173156738281,0.384765625,,,,,relu,he_normal,,,,2,32,he_normal,0.5,0.00020573438758714674,3.0,0.1,,,,,32.0,,0.4,0.4,1.0,
sell_signal,,GRU,087,-72.25028930902481,0.9946874976158142,0.5,737.4497680664062,0.9948828220367432,,,,,relu,glorot_normal,,,,2,32,he_normal,0.5,0.01,3.0,0.1,,,,,128.0,,0.1,0.1,3.0,
sell_signal,,GRU,088,-7.276192629337311,0.9946874976158142,0.5,87.70880126953125,0.9951562285423279,,,,,relu,glorot_normal,,,,2,32,zeros,0.5,0.01,3.0,0.9,,,,,128.0,,0.4,0.4,1.0,
sell_signal,,GRU,089,-17.839849245548248,0.9946874976158142,0.5,193.34536743164062,0.9954296946525574,,,,,relu,glorot_normal,,,,2,128,he_normal,0.5,0.0019060557319601162,1.0,0.1,,,,,128.0,,0.4,0.4,1.0,
sell_signal,,GRU,090,-86.39786010980606,0.9946874976158142,0.5,878.9254760742188,0.9952343702316284,,,,,relu,glorot_normal,,,,1,128,zeros,0.1,0.01,1.0,0.9,,,,,32.0,,0.4,0.4,3.0,
sell_signal,,GRU,091,-10.992170107364654,0.9946874976158142,0.5,124.86857604980469,0.9950390458106995,,,,,relu,he_normal,,,,2,128,he_normal,0.1,0.01,3.0,0.1,,,,,128.0,,0.4,0.4,1.0,
sell_signal,,GRU,092,-7.2524278283119195,0.9946874976158142,0.5,87.47115325927734,0.994921863079071,,,,,relu,glorot_normal,,,,1,128,zeros,0.1,0.01,3.0,0.9,,,,,128.0,,0.4,0.4,1.0,
sell_signal,,GRU,093,-45.43056885004044,0.9946874976158142,0.5,469.2525634765625,0.9955859184265137,,,,,relu,glorot_normal,,,,1,128,zeros,0.1,0.0008884993777743012,1.0,0.9,,,,,128.0,,0.4,0.1,3.0,
sell_signal,,GRU,094,-114.50826214784756,0.0053125000558793545,0.5298945903778076,1150.4346923828125,0.25214844942092896,,,,,relu,glorot_normal,,,,2,32,he_normal,0.1,0.0001,3.0,0.9,,,,,128.0,,0.4,0.4,1.0,
sell_signal,,GRU,095,-2.7768985748291017,0.9946874976158142,0.4996858239173889,42.71271896362305,0.9951171875,,,,,relu,he_normal,,,,1,128,zeros,0.2,0.0015687392193854636,1.0,0.1,,,,,32.0,,0.4,0.1,1.0,
sell_signal,,GRU,096,-1.2327775597572326,0.9946874976158142,0.5,27.27465057373047,0.9951562285423279,,,,,relu,he_normal,,,,2,32,he_normal,0.30000000000000004,0.004327642731351945,3.0,0.9,,,,,32.0,,0.4,0.4,1.0,
sell_signal,,GRU,097,-22.255206274986268,0.9946874976158142,0.5288659930229187,237.78759765625,0.9951562285423279,,,,,relu,he_normal,,,,1,128,zeros,0.1,0.00026266431539540794,3.0,0.1,,,,,32.0,,0.1,0.4,1.0,
sell_signal,,GRU,098,-144.1255517601967,0.9946874976158142,0.5,1456.202392578125,0.9242187738418579,,,,,relu,glorot_normal,,,,2,32,zeros,0.5,0.0001,3.0,0.9,,,,,32.0,,0.4,0.4,3.0,
sell_signal,,GRU,099,-27.384470826387407,0.9946874976158142,0.4999249279499054,288.79083251953125,0.8308984637260437,,,,,relu,glorot_normal,,,,2,32,he_normal,0.5,0.0001,1.0,0.9,,,,,32.0,,0.4,0.4,1.0,
sell_signal,,GRU,100,-107.6834918141365,0.9946874976158142,0.5035955905914307,1091.8177490234375,0.6434375047683716,,,,,relu,glorot_normal,,,,2,128,he_normal,0.4,0.0001,1.0,0.9,,,,,128.0,,0.4,0.1,1.0,
sell_signal,,GRU,101,-9.402577364444733,0.9946874976158142,0.5,108.97264862060547,0.9950390458106995,,,,,relu,he_normal,,,,1,128,he_normal,0.5,0.01,2.0,0.1,,,,,128.0,,0.4,0.1,1.0,
sell_signal,,GRU,102,-111.57266704440117,0.9946874976158142,0.49842914938926697,1130.6578369140625,0.9937499761581421,,,,,relu,glorot_normal,,,,2,128,he_normal,0.1,0.0001,3.0,0.1,,,,,128.0,,0.15000000000000002,0.4,1.0,
sell_signal,,GRU,103,-6.671151125431061,0.9946874976158142,0.5,81.65838623046875,0.9926562309265137,,,,,relu,glorot_normal,,,,2,128,he_normal,0.5,0.0012421440048537343,1.0,0.1,,,,,32.0,,0.1,0.4,1.0,
sell_signal,,GRU,104,-6.583017885684967,0.9946874976158142,0.5,80.77705383300781,0.9951562285423279,,,,,relu,glorot_normal,,,,1,32,he_normal,0.1,0.01,3.0,0.1,,,,,128.0,,0.4,0.4,1.0,
